Date,1960,1970,1980,1990,2000,2010,Sum
1989-08,0.180432,0.306272,0,0,0,0,0.486704
1989-09,0.178829,0.311625,0,0,0,0,0.490454
1989-10,0.180547,0.314657,0,0,0,0,0.495204
1989-11,0.180216,0.315167,0,0,0,0,0.495383
1989-12,0.180214,0.31502,0,0,0,0,0.495234
1990-01,0.177818,0.315149,0,0,0,0,0.492967
1990-02,0.175106,0.314727,0,0,0,0,0.489832
1990-03,0.175522,0.312484,0,0,0,0,0.488007
1990-04,0.167953,0.30843,0,0,0,0,0.476383
1990-05,0.166895,0.302107,0,0,0,0,0.469001
1990-06,0.161436,0.30115,0,0,0,0,0.462586
1990-07,0.154517,0.301506,0.000159404,0,0,0,0.456182
1990-08,0.148895,0.304649,0.00043737,0,0,0,0.453981
1990-09,0.148423,0.302988,0.000882668,0,0,0,0.452294
1990-10,0.14284,0.302285,0.00137949,0,0,0,0.446504
1990-11,0.138617,0.302128,0.00213326,0,0,0,0.442879
1990-12,0.133419,0.30283,0.0028367,0,0,0,0.439085
1991-01,0.129095,0.302147,0.00367784,0,0,0,0.43492
1991-02,0.124451,0.303616,0.00431546,0,0,0,0.432382
1991-03,0.117891,0.30728,0.00501976,0,0,0,0.430191
1991-04,0.118655,0.312302,0.00575716,0,0,0,0.436714
1991-05,0.118655,0.320446,0.00649662,0,0,0,0.445598
1991-06,0.11868,0.324203,0.00710443,0,0,0,0.449988
1991-07,0.117985,0.329401,0.00745425,0,0,0,0.45484
1991-08,0.112389,0.316098,0.00742634,0,0,0,0.435914
1991-09,0.109022,0.314468,0.00763192,0,0,0,0.431122
1991-10,0.109945,0.31432,0.00781201,0,0,0,0.432077
1991-11,0.110597,0.313494,0.007766,0,0,0,0.431857
1991-12,0.112287,0.311194,0.00780891,0,0,0,0.43129
1992-01,0.112265,0.310602,0.00730156,0,0,0,0.430169
1992-02,0.113144,0.310178,0.00738817,0,0,0,0.43071
1992-03,0.114527,0.308143,0.00744712,0,0,0,0.430117
1992-04,0.116915,0.305979,0.00751741,0,0,0,0.430411
1992-05,0.114721,0.301651,0.0074155,0,0,0,0.423788
1992-06,0.11806,0.300206,0.00752531,0,0,0,0.425792
1992-07,0.120202,0.300005,0.00776849,0,0,0,0.427976
1992-08,0.126581,0.314347,0.00827221,0,0,0,0.4492
1992-09,0.130269,0.314649,0.00836106,0,0,0,0.453279
1992-10,0.132433,0.310356,0.00855165,0,0,0,0.45134
1992-11,0.132716,0.305386,0.00866198,0,0,0,0.446764
1992-12,0.131957,0.303305,0.00871302,0,0,0,0.443975
1993-01,0.132331,0.301799,0.0091105,0,0,0,0.44324
1993-02,0.131789,0.298995,0.00903692,0,0,0,0.439821
1993-03,0.130779,0.29751,0.00897523,0,0,0,0.437264
1993-04,0.127458,0.29642,0.0088608,0,0,0,0.432739
1993-05,0.128526,0.297573,0.00906449,0,0,0,0.435163
1993-06,0.124266,0.290966,0.00920339,0,0,0,0.424436
1993-07,0.120502,0.2886,0.0094917,0,0,0,0.418593
1993-08,0.116047,0.283881,0.0104697,0,0,0,0.410398
1993-09,0.112583,0.284773,0.0128628,0,0,0,0.410218
1993-10,0.11016,0.287741,0.0172779,0,0,0,0.415179
1993-11,0.107935,0.291683,0.022461,0,0,0,0.422079
1993-12,0.106512,0.291916,0.0290138,0,0,0,0.427442
1994-01,0.104072,0.291136,0.0360141,0,0,0,0.431222
1994-02,0.102256,0.290655,0.0421533,0,0,0,0.435065
1994-03,0.0999214,0.289924,0.0478929,0,0,0,0.437738
1994-04,0.0993334,0.290436,0.0533218,0,0,0,0.443091
1994-05,0.0965222,0.289369,0.0589097,0,0,0,0.444801
1994-06,0.0973091,0.293518,0.0652249,0,0,0,0.456052
1994-07,0.0996858,0.29185,0.0707694,0,0,0,0.462305
1994-08,0.0985528,0.283063,0.073401,0,0,0,0.455017
1994-09,0.101268,0.279102,0.0772312,0,0,0,0.457602
1994-10,0.101856,0.273542,0.082968,0,0,0,0.458367
1994-11,0.102702,0.269026,0.088436,0,0,0,0.460165
1994-12,0.102663,0.266941,0.0929567,0,0,0,0.46256
1995-01,0.102967,0.265545,0.0978729,0,0,0,0.466385
1995-02,0.102018,0.261328,0.101471,0,0,0,0.464818
1995-03,0.103213,0.258681,0.106805,0,0,0,0.468699
1995-04,0.10266,0.254776,0.109977,0,0,0,0.467413
